"Product_Name","Supplier_Name","Article_Number","Category","Volumn","Alcohol_Percent","Country","Producer","Package"
"Trocadero PET","Spendrups Bryggeri AB","117331","PET, läsk odyl","1309040","","","","24x50 cl"
"Äppeljuice Prisma","Fontana Food AB","763042","Juice drickfärdig: övriga smak","17504","","","","12x1 l"
"Måltidsdryck citron lime","Orkla Foods Sverige","710210","Måltidsdricka konc, övrig smak","54026","","","","1x5 l"
"Kombucha Citron Ingefära EKO","Humm Europe AB","209450","Fruktdryck","1004","","","","12x414 ml"
"Apelsinjuice KRAV ENGL","Saltå Kvarn AB","780661","Juice drickfärdig","5401","","","","6x20 cl"
"Vitamin Well Upgrade Citron Kaktus PET","Vitamin Well AB","113275","Drickfärdiga drycker, övr smak","1100","","","","12x50 cl"
"Nils Oscar Pale Ale Alkoholfri","Nils Oscar AB","115128","Öl alkoholfri","151033","","","","20x33 cl"
"Staropramen 3,5% EG","Carlsberg Sverige AB","103077","Folköl","21806","","","","24x33 cl"
"Cider Päron PET","Herrljunga Cider AB","123919","Cider alkoholfri","2223","","","","12x100 cl"
"Sodavatten","Saturnus AB","117748","Engångsförp, drinkvatten","7761","","","","24x20 cl"
"Lingondricka 1+5","Fruktjuice I Enköping AB","731522","Måltidsdricka konc, lingon","3362-04","","","","1x5 l"
"Pago Apelsinjuice","Eckes Granini Sverige AB","779462","Juice drickfärdig","1001715","","","","12x33 cl"
"Äppelmust Årets skörd ENGL","Kiviks Musteri AB","117426","Must","62976","","","","12x27,5 cl"
"Monin Salted Caramel","Barkonsult AB","719020","Drinkbaser","M155","","","","6x700 ml"
"Tranbärsdryck","Orkla Foods Sverige","156395","Måltidsdricka konc, övrig smak","0828","","","","12x1 l"
"Zingo engångsglas","Carlsberg Sverige AB","101440","Engångsförp, läsk odyl","21987","","","","24x30 cl"
"Festis Strawberry Lime PET","Carlsberg Sverige AB","110925","Drickfärdiga drycker, övr smak","11967","","","","12x50 cl"
"Coca-Cola BIB","Coca-cola European Partners Pl","767666","Engångsförp, läsk odyl","2061","","","","1x10 l"
"Fruktdryck jordgubb","Proviva AB","200660","Fruktdryck","578760","","","","6x1 l"
"Äpplejuice","B&p Handelskompagni AB","744567","Juice drickfärdig: övriga smak","250610","","","","12x1 l"
"Monin Hallon","Barkonsult AB","788908","Drinkbaser","M30","","","","6x700 ml"
"Curiosity Cola","Dryck Sthlm AB","114285","Engångsförp, drinkvatten","2752","","","","12x27,5 cl"
"Fanta Zero Orange BRK","Coca-cola European Partners Pl","115169","Burkar, läsk odyl","3111","","","","24x33 cl"
"Ramlösa Original PET","Carlsberg Sverige AB","115591","PET","14123","","","","24x50 cl"
"Ginger Beer alkoholfri EKO ENGL","Matkompaniet AB","108616","Drickfärdiga drycker, övr smak","31039","","","","20x27,5 cl"
"Juice Ananas Apelsin","Skånemejerier Storhushåll AB","204780","Juice drickfärdig","56143","","","","6x1 l"
"Francos Lemon Sweet & Sour","Barkonsult AB","780686","Drinkbaser","8-43","","","","12x680 g"
"Festis Cactus Lime PET","Carlsberg Sverige AB","110923","Drickfärdiga drycker, övr smak","11965","","","","12x50 cl"
"Staropramen alkoholfri 0,5%","Carlsberg Sverige AB","108450","Öl alkoholfri","22880","","","","24x33 cl"
"Nygårda Cola light REGL","Spendrups Bryggeri AB","121161","Returglas, läsk odyl","1301100","","","","20x33 cl"
"Nygårda Fruktsoda REGL","Spendrups Bryggeri AB","186145","Returglas, läsk odyl","1303800","","","","20x33 cl"
"Mineralvatten San Pellegrino ENGL","Enjoy Wine & Spirits AB","104938","Engångsförpackningar","4206","","","","12x75 cl"
"Vatten Kolsyra PET","Åive AB","120397","PET","3033","","","","12x33 cl"
"Äppeldricka 1+5","Fruktjuice I Enköping AB","731520","Måltidsdricka konc, äpple","3361-04","","","","1x5 l"
"Aquador lätt kolsyrad pet","Saturnus AB","115967","PET","170119","","","","12x50 cl"
"Powerade citrus lime PET","Coca-cola European Partners Pl","106194","Sportdrycker","6450","","","","12x50 cl"
"Jordgubbspure","Brewery Internat Sweden AB","103142","Drinkbaser","103142","","","","12x1 l"
"Fentimans Ginger Beer","Dryck Sthlm AB","111913","Engångsförp, drinkvatten","1253","","","","24x12,5 cl"
"Monin Citron te","Barkonsult AB","767757","Drinkbaser","M56","","","","6x700 ml"
"Gainomax Recovery Hallon","Norrmejerier Ek.förening","117213","Proteindryck","1503","","","","16x25 cl"
"Smil Äpple tetra BRIK","Spendrups Bryggeri AB","118665","Drickfärdiga drycker, övr smak","2345350","","","","27x20 cl"
"Ramlösa stilla PET","Carlsberg Sverige AB","116638","PET","14122","","","","24x50 cl"
"Loka Hallon PET","Spendrups Bryggeri AB","120206","PET","1238840","","","","24x50 cl"
"Red Bull sockerfri BRK","Red Bull Sweden AB","705405","Sportdrycker","36191","","","","24x35,5 cl"
"Jever Fun alkfri","Tomp Beer & Spirits AB","730377","Öl alkoholfri","8937902","","","","24x33 cl"
"Snapple Pink Lemonade","Hemberga Dryckesgrossisten AB","116697","Drickfärdiga drycker, övr smak","1409","","","","12x47,3 cl"
"Super smoothie antioxidant","Innocent AB","209312","Smoothie","234146","","","","8x360 ml"
"7-up PET","Carlsberg Sverige AB","120954","PET, läsk odyl","21560","","","","24x50 cl"
"Ingefärsshot 34% ENGL","Eckes Granini Sverige AB","121028","Juice drickfärdig: övriga smak","1004800","","","","8x50 cl"
"Tomatjuice ENGL","Saturnus AB","117744","Juice drickfärdig: övriga smak","7755","","","","24x20 cl"
"Blodgrapejuice","Arla Foods AB","202005","Juice drickfärdig","739","","","","6x1 l"
"Måltidsdryck vilda bär","Fruktjuice I Enköping AB","112357","Måltidsdricka konc, övrig smak","3365-04","","","","1x5 l"
"Fläder blandsaft 1+4","Fruktjuice I Enköping AB","753615","Saft: övriga smaker","3369-04","","","","1x5 l"
"Gingerbread Syrup","Haugen-gruppen AB","111509","Drinkbaser","282306","","","","6x1 kg"
"Coca-Cola PET","Coca-cola European Partners Pl","101856","PET, läsk odyl","2042","","","","4x2 l"
"Nocco BCAA Päron BRK","Vitamin Well AB","112641","Burkar, läsk odyl","6000","","","","24x33 cl"
"Red Bull Tropical Edition BRK","Red Bull Sweden AB","115370","Sportdrycker","206966","","","","12x25 cl"
"Pärondryck koncentrat","Kiviks Musteri AB","109546","Måltidsdricka konc, övrig smak","72837","","","","10x1 l"
"Imsdal Naturligt källvatten","Carlsberg Sverige AB","109562","PET","24082","","","","24x50 cl"
"Lemonad Päron Ingefära ENGL","Kiviks Musteri AB","118227","Drickfärdiga drycker, citrus","63827","","","","12x275 ml"
"Juice äpple hallon","Innocent AB","210058","Fruktdryck","131537","","","","8x330 ml"
"Zingo Tropical BRK","Carlsberg Sverige AB","110915","Burkar, läsk odyl","11956","","","","24x33 cl"
"Julmust PET","Spendrups Bryggeri AB","103029","PET, läsk odyl","1323740","","","","24x50 cl"
"Druvjuice","Fontana Food AB","107625","Juice drickfärdig: övriga smak","17515","","","","12x1 l"
"Cream of coconut","Barkonsult AB","105436","Drinkbaser","8-59CL","","","","24x425 g"
"Ramlösa Fläder Lime 33cl burk","Carlsberg Sverige AB","116557","Burk","15893","","","","24x33 cl"
"Festis Guanabana Pineapple PET","Carlsberg Sverige AB","110924","Drickfärdiga drycker, övr smak","11961","","","","12x50 cl"
"Thomas Henry Elderflower Tonic","Berntson Brands AB","110786","Engångsförp, drinkvatten","4260310550121","","","","24x20 cl"
"Monin Fläder","Barkonsult AB","106361","Drinkbaser","M81","","","","6x700 ml"
"Monin Persikote","Barkonsult AB","747744","Drinkbaser","M57","","","","6x700 ml"
"Apelsinsaft 1+6","Orkla Foods Sverige","108741","Saft: apelsin, citron","55176","","","","8x1 l"
"Nocco BCAA Tropical BRK","Vitamin Well AB","117338","Burkar, läsk odyl","6130","","","","24x33 cl"
"Jarritos Guava ENGL","Mexreal Food AB","116761","Engångsförp, läsk odyl","SKU17792","","","","24x37 cl"
"Norrlands guld 3,5 % burk","Spendrups Bryggeri AB","104809","Folköl","1146628","","","","4x6x50 cl"
"Zingo REGL","Carlsberg Sverige AB","107691","Returglas, läsk odyl","21543","","","","20x33 cl"
"Dryck Tropisk koncentrat","Kiviks Musteri AB","109541","Måltidsdricka konc, övrig smak","72117","","","","10x1 l"
"Fruktdryck Fläderblom Lättsockrad  10L BiB 1+6","Orkla Foods Sverige","109777","Måltidsdricka konc, övrig smak","57621","","","","1x10 l"
"Äppelmust Bag-in-box","Värmdö Musteri AB","119908","Must","100500","","","","1x5 L"
"Äppelmust Årets skörd mousserande ENGL","Kiviks Musteri AB","117425","Must","63967","","","","12x27,5 cl"
"Loka naturell PET","Spendrups Bryggeri AB","120311","PET","1201343","","","","8x150 cl"
"Litchie","Hemberga Dryckesgrossisten AB","120912","Juice drickfärdig: övriga smak","1443","","","","12x1 l"
"Schweppes Ginger Ale PET","Spendrups Bryggeri AB","732045","PET, läsk odyl","1329243","","","","8x150 cl"
"Juice Äpple","Arla Foods AB","211159","Juice drickfärdig","66858","","","","1x5 l"
"Mikkeller Drink'in the Snow alkoholfri","Brill & Co AB","120227","Öl alkoholfri","196703","","","","24x30 cl"
"Francos Lime Sweet & Sour","Barkonsult AB","744802","Drinkbaser","8-41L","","","","12x170 g"
"Apelsinjuice koncentrat","Kiviks Musteri AB","110674","Juice koncentrerad","70055","","","","27x2 dl"
"Smoothie Stjärnfrukt Guanabana Yuzu 250ml ENGL","Froosh Sverige AB","207660","Smoothie","250811","","","","12x25 cl"
"Jarritos Ananas ENGL","Mexreal Food AB","116766","Engångsförp, läsk odyl","SKU17790","","","","24x37 cl"
"Tropisk lättsockrad 1+6 BIB","Orkla Foods Sverige","115101","Måltidsdricka konc, övrig smak","57521","","","","1x10 l"
"Äppelmust EKO ENGL","Bornholms Mosteri A S","111533","Engångsförp, läsk odyl","FMOE01","","","","20x27,5 cl"
"Jarritos Mango ENGL","Mexreal Food AB","116764","Engångsförp, läsk odyl","SKU17789","","","","24x37 cl"
"Red Bull Tonic Water EKO BRK","Red Bull Sweden AB","121082","Sportdrycker","217533","","","","24x25 cl"
"Smoothie Citron, lime & mynta  ENGL","Froosh Sverige AB","116572","Smoothie","250815","","","","12x25 cl"
"Mer Persika PET","Coca-cola European Partners Pl","120089","PET, läsk odyl","5039","","","","12x50 cl"
"Julmust light PET","Carlsberg Sverige AB","122749","PET, läsk odyl","21859","","","","24x50 cl"
"Pink Lemonade ENGL","Herrljunga Cider AB","116284","Engångsförp, läsk odyl","LO700","","","","6x75 cl"
"Guanabanajuice","Hemberga Dryckesgrossisten AB","775232","Juice drickfärdig: övriga smak","1774","","","","12x1 l"
"Lemonad Svarta Vinbär Citronmeliss EKO ENGL","Kiviks Musteri AB","119833","Cider alkoholfri","63927","","","","12x27,5 cl"
"Super smoothie energise","Innocent AB","209310","Smoothie","235952","","","","8x360 ml"
"Jordgubbssaft 1+6","Tage Lindblom","109388","Saft: hallon, jordgubb","48277","","","","1x5 l"
"Dryck Tranbär Hallon koncentrat","Kiviks Musteri AB","109543","Måltidsdricka konc, övrig smak","72677","","","","10x1 l"
"Störtebeker alkoholfri KRAV","Heba Food & Beverage AB","109179","Öl alkoholfri","22010S","","","","18x33 cl"
"Monin Ingefära","Barkonsult AB","763163","Drinkbaser","M36","","","","6x700 ml"
"Powerade Mountain Blast PET","Coca-cola European Partners Pl","122260","Sportdrycker","6430","","","","12x50 cl"
"Pucko Original 1,5%","Arla Foods AB","207769","Chokladdryck","49830","","","","18x40 cl"
"Smoothie Ananas banan kokos 250ml NGL","Froosh Sverige AB","200908","Smoothie","250805","","","","12x25 cl"
"Loka Jordgubb Ananas PET","Spendrups Bryggeri AB","110191","PET","1230940","","","","24x50 cl"
"Fruktdryck sv vinbär","Proviva AB","200659","Fruktdryck","578400","","","","6x1 l"
"Fever Tree Soda","Galatea AB","120121","Engångsförp, drinkvatten","8594-04","","","","24x20 cl"
"Si! Sparkling White 0% ECO KRAV","Hermansson & Co AB","119627","Alkoholfritt alt","2461570801","","","","12x75 cl"
"Äppeldryck med sugrör EKO","Kiviks Musteri AB","113286","Drickfärdiga drycker, citrus","73961","","","","24x25 cl"
"Miguel Torres Natureo Red 37,5","Wine & Spirits Collective","105133","Alkoholfritt alt","194002","","","","24x37,5 cl"
"Vitamin well celebrate PET","Vitamin Well AB","120703","Drickfärdiga drycker, övr smak","1150","","","","12x50 cl"
"Äpplemust EKO ENGL","Matkompaniet AB","116566","Must","31058","","","","20x27,5 cl"
"Multivitamindryck BRIK","B&p Handelskompagni AB","730351","Drickfärdiga drycker, övr smak","250700","","","","12x1 l"
"Coca-Cola light PET","Coca-cola European Partners Pl","110402","PET, läsk odyl","2130","","","","24x50 cl"
"Herrgårdscider Äpple 0,3% EKO ENGL","Kiviks Musteri AB","100447","Cider alkoholfri","60935","","","","8x75 cl"
"Limonata Citron BRK","Enjoy Wine & Spirits AB","107623","Burkar, läsk odyl","4207","","","","24x33 cl"
"Thomas Henry Ginger Beer","Berntson Brands AB","110782","Engångsförp, drinkvatten","4260310550107","","","","24x20 cl"
"Blandsaft körsbär","Orkla Foods Sverige","108743","Saft: övriga smaker","55676","","","","8x1 l"
"Carl jung Riesling","Saturnus AB","104040","Alkoholfritt alt","30812","","","","6x75 cl"
"Juicedrink granatäpple","Fontana Food AB","753062","Juice drickfärdig: övriga smak","17509","","","","12x1 l"
"Apelsinjuice","Eckes Granini Sverige AB","208837","Juice drickfärdig","1006170","","","","12x1 l"
"Gainomax Recovery Choklad","Norrmejerier Ek.förening","117212","Proteindryck","1502","","","","16x25 cl"
"Powerade Passion PET","Coca-cola European Partners Pl","110952","Sportdrycker","6420","","","","12x50 cl"
"Fever Tree Ginger Ale","Galatea AB","120126","Engångsförp, drinkvatten","11008-04","","","","24x20 cl"
"Mineralvatten San Pellegrino ENGL","Enjoy Wine & Spirits AB","102049","Returglas","4204","","","","12x1 l"
"Jarritos Lime ENGL","Mexreal Food AB","116826","Engångsförp, läsk odyl","SKU17787","","","","24x37 cl"
"Fruktsmoothie Päron/Grönkål ENGL","Froosh Sverige AB","210881","Smoothie","25008119","","","","12x25 cl"
"Monin Bubblegum","Barkonsult AB","111452","Drinkbaser","M88","","","","6x700 ml"
"Loka Passion Citron 50cl PET","Spendrups Bryggeri AB","115159","PET","1234640","","","","24x50 cl"
"Heineken Öl alkfri","Spendrups Bryggeri AB","118237","Öl alkoholfri","2191511","","","","24x330 ml"
"Ramlösa Mango PET","Carlsberg Sverige AB","115600","PET","14187","","","","24x50 cl"
"Blandsaft svartvinbär","Orkla Foods Sverige","108744","Saft: svart vinbär","16976","","","","8x1 l"
"Nocco Persika BRK","Vitamin Well AB","114415","Burkar, läsk odyl","6040","","","","24x33 cl"
"Vatten Kolsyrat Citron PET","Åive AB","120401","PET","4033","","","","12x33 cl"
"Sour Mix","Yblex AB","118751","Drinkbaser","1001","","","","1x10x140 g"
"Exotisk fruktjuice BIB","Eckes Granini Sverige AB","701777","Juicekoncentrat: övriga smaker","1004709","","","","1x10 l"
"Apelsindryck med sugrör","Kiviks Musteri AB","112477","Drickfärdiga drycker, citrus","73080","","","","12x25 cl"
"Äpplejuice","Eckes Granini Sverige AB","208835","Juice drickfärdig: övriga smak","1006171","","","","12x1 l"
"Loka Passion Citron 33cl BRK","Spendrups Bryggeri AB","115623","Burk","1234621","","","","24x33 cl"
"Smoothie Jordgubb, Banan & Guava utan kit","Froosh Sverige AB","117459","Smoothie","00503209","","","","1x5 l"
"Svagdricka","Spendrups Bryggeri AB","108813","Dryck övrig","1109201","","","","15x50 cl"
"Gainomax Recovery Vanilj","Norrmejerier Ek.förening","117211","Proteindryck","1501","","","","16x25 cl"
"Eriksberg Hovmästarlager Alkoholfri engångsglas","Carlsberg Sverige AB","115190","Öl alkoholfri","12824","","","","24x33 cl"
"Festis Orange PET","Carlsberg Sverige AB","110921","Drickfärdiga drycker, övr smak","11949","","","","12x50 cl"
"Thomas Henry Soda Water","Berntson Brands AB","110784","Engångsförp, drinkvatten","4260310550114","","","","24x20 cl"
"Lemonad Jordgubb Mynta","Kiviks Musteri AB","120450","Drickfärdiga drycker, citrus","63457","","","","12x27,5 cl"
"Carl jung merlot","Saturnus AB","104041","Alkoholfritt alt","38011","","","","6x75 cl"
"Smoothie Jordgubb Hallon Blåbär","Skånemejerier Wrap Rls","210768","Smoothie","56590","","","","6x1 l"
"Loka Crush Jordgubb PET","Spendrups Bryggeri AB","113244","PET, läsk odyl","1233140","","","","24x50 cl"
"Snapple Kiwi Strawberry ENGL","Hemberga Dryckesgrossisten AB","116682","Drickfärdiga drycker, övr smak","1406","","","","12x47,3 cl"
"Flädersaft","Orkla Foods Sverige","117562","Saft: övriga smaker","54858","","","","12x58 cl"
"Äppledryck Ciderkaraktär PET","Kiviks Musteri AB","110668","Cider alkoholfri","60964","","","","8x150 cl"
"Kokosdryck osockrad","Lantmännen Cerealia AB","116672","Drickfärdiga drycker, övr smak","102457","","","","10x1 l"
"Smoothie Mango Apelsin 250ml ENGL","Froosh Sverige AB","206598","Smoothie","250801","","","","12x25 cl"
"Celsius Citron Lime BRK","Peoples Choice AB","106954","Sportdrycker","3","","","","24x35,5 cl"
"Smiling Juice Morot ingefära DFP","The Smiling Group Ab/seb","120561","Juice drickfärdig: övriga smak","1803","","","","12x25 cl"
"Juice apelsin bits","Innocent AB","210059","Fruktdryck","138550","","","","8x330 ml"
"Monin Vattenmelon","Barkonsult AB","734354","Drinkbaser","M76","","","","6x700 ml"
"Athena mineral PET","Piwa Food AB","702943","PET","382461","","","","6x150 cl"
"Äppeldryck extra light 1+9 BIB","Roberts I Örebro AB","751838","Måltidsdricka konc, äpple","5179","","","","1x10 l"
"Lingondryck extralight 1+9 BIB","Roberts I Örebro AB","109576","Måltidsdricka konc, lingon","5159","","","","1x10 l"
"Aloe Vera Passionsfrukt PET","Vitamin Well AB","119665","PET, läsk odyl","7100","","","","20x50 cl"
"Juice Rabarber ENGL","Dryck Sthlm AB","121663","Juice drickfärdig: övriga smak","3036","","","","12x33 cl"
"Snapple Peach Tea ENGL","Hemberga Dryckesgrossisten AB","116695","Drickfärdiga drycker, övr smak","1411","","","","12x47,3 cl"
"Äppeljuice koncentrat 1+4","Orkla Foods Sverige","108760","Juicekoncentrat: övriga smaker","65676","","","","8x1 l"
"Pärondryck Ciderkaraktär PET","Kiviks Musteri AB","110673","Cider alkoholfri","60834","","","","8x1,5 l"
"7-up engångsglas","Carlsberg Sverige AB","101439","Engångsförp, läsk odyl","21920","","","","24x30 cl"
"Zingo Apelsin PET","Carlsberg Sverige AB","759090","PET, läsk odyl","21520","","","","24x50 cl"
"Mer Apelsin BRK","Coca-cola European Partners Pl","103675","Drickfärdiga drycker, citrus","5011","","","","24x33 cl"
"Pago Tropisk Multivitamin PET","Eckes Granini Sverige AB","779467","Juice drickfärdig: övriga smak","1003560","","","","12x33 cl"
"Läsk Cola BRK EKO","Midsona Sverige (markatta)","117078","Burkar, läsk odyl","41361","","","","24x33 cl"
"Ramlösa original profilflaska pet","Carlsberg Sverige AB","104804","PET","22207","","","","24x33 cl"
"San Miguel Especial 0%","Brewery Internat Sweden AB","731289","Öl alkoholfri","150225","","","","24x25 cl"
"Äppeljuice med sugrör EKO","Kiviks Musteri AB","113290","Drickfärdiga drycker, citrus","71999","","","","24x25 cl"
"Smil Päron tetra BRIK","Spendrups Bryggeri AB","118666","Drickfärdiga drycker, övr smak","2345450","","","","27x20 cl"
"Allain Milliat Jus Raisin Rouge Merlot","Dryck Sthlm AB","121024","Alkoholfritt alt","3010","","","","12x33 cl"
"Monin Choklad","Barkonsult AB","747801","Drinkbaser","M33","","","","6x700 ml"
"ALOES Aloe Vera Original PET","First Class Beverages Of Swe","110937","Drickfärdiga drycker, övr smak","22","","","","12x50 cl"
"Fruktdryck Granatäpple","Orkla Foods Sverige","108745","Saft: övriga smaker","17576","","","","8x1 l"
"Äpplejuice koncentrat","Eckes Granini Sverige AB","117696","Juice koncentrerad","1006184","","","","12x1 l"
"Heineken 3,5% engl","Spendrups Bryggeri AB","103576","Folköl","1143812","","","","15x50 cl"
"Apelsinjuice koncentrat 1+4","Orkla Foods Sverige","108759","Juice koncentrerad","65376","","","","8x1 l"
"Cider Äpple PET","Herrljunga Cider AB","123917","Cider alkoholfri","2123","","","","12x100 cl"
"Mer Päron BRK","Coca-cola European Partners Pl","103676","Drickfärdiga drycker, övr smak","5211","","","","24x33 cl"
"Dryck Blåbär","Kiviks Musteri AB","108548","Drickfärdiga drycker, övr smak","73180","","","","12x25 cl"
"Monin sockerlag de Gome","Barkonsult AB","793430","Drinkbaser","M44","","","","6x700 ml"
"Äpplesoda EKO","Matkompaniet AB","104781","Engångsförp, läsk odyl","31034","","","","12x25 cl"
"Kokosvatten Naturell","Biofood-biolivs AB","114991","Drickfärdiga drycker, övr smak","1237K10","","","","12x1 l"
"Stilla vatten PET","Spendrups Bryggeri AB","100242","PET","1212140","","","","24x50 cl"
"Snapple Mango Madness ENGL","Hemberga Dryckesgrossisten AB","116693","Drickfärdiga drycker, övr smak","1407","","","","12x47,3 cl"
"Apelsinjuice ENGL","Saturnus AB","117734","Juice drickfärdig","7751","","","","24x20 cl"
"Grapefruktjuice ENGL","Saturnus AB","117739","Juice drickfärdig: övriga smak","7753","","","","24x20 cl"
"Juice Passion apelsin EKO ENGL","Matkompaniet AB","112092","Juice drickfärdig: övriga smak","31053","","","","20x27,5 cl"
"Apelsinjuice med sugrör brik KRAV","Kalasföretaget Säljprofilen AB","100345","Juice drickfärdig","227328","","","","27x25 cl"
"Vitamin well+003 PET","Vitamin Well AB","120704","Drickfärdiga drycker, övr smak","1160","","","","12x50 cl"
"Lemonad Citron EKO ENGL","Kiviks Musteri AB","118226","Drickfärdiga drycker, citrus","63247","","","","12x275 ml"
"Dryck Svarta vinbär koncentrat","Kiviks Musteri AB","109544","Måltidsdricka konc, övrig smak","72927","","","","10x1 l"
"Pago Apelsin Morot Citron ENGL","Eckes Granini Sverige AB","113364","Juice drickfärdig: övriga smak","1003517","","","","12x20 cl"
"Juicekoncentrat Yuzu","Bo Risberg Import AB","108473","Juicekoncentrat: övriga smaker","363","","","","10x1 kg"
"Morotsjuice ENGL","Eckes Granini Sverige AB","159968","Juice drickfärdig: övriga smak","1000588","","","","12x0,5 l"
"Fruktsmoothie Apelsin Morot Ingefära 250ml ENGL","Froosh Sverige AB","206226","Smoothie","250810","","","","12x25 cl"
"Läsk Lemonad BRK EKO","Midsona Sverige (markatta)","116346","Burkar, läsk odyl","41360","","","","24x33 cl"
"Julmust Premium","Nyckelbryggerier Aktiebolaget","112487","Engångsförp, läsk odyl","336","","","","24x33 cl"
"Smoothie Mango & Apelsin utan kit","Froosh Sverige AB","117458","Smoothie","00503201","","","","1x5 l"
"Ramlösa Citrus PET","Carlsberg Sverige AB","115592","PET","14124","","","","24x50 cl"
"Schweppes Tonic PET","Spendrups Bryggeri AB","732664","PET, läsk odyl","1329540","","","","24x50 cl"
"Julmust PET","Carlsberg Sverige AB","116129","PET, läsk odyl","21575","","","","8x140 cl"
"Nils Oscar Bordsöl EKO","Nils Oscar AB","116456","Öl alkoholfri","150533","","","","20x33 cl"
"Nygårda Päronsoda returglas","Spendrups Bryggeri AB","117442","Returglas, läsk odyl","1305300","","","","20x33 cl"
"Fanta Pink Grapefruit Zero BRK","Coca-cola European Partners Pl","120674","Burkar, läsk odyl","7410","","","","24x33 cl"
"Fever-Tree Elderflower 20 cl","Galatea AB","120129","Engångsförp, drinkvatten","8589-04","","","","24x20 cl"
"Äppeljuice","Skånemejerier Storhushåll AB","733470","Juice drickfärdig","56171","","","","18x25 cl"
"Äppelmust BIB","Öspab AB","202864","Fruktdryck","202864","","","","1xca 3 kg"
"Ramlösa original profil PET","Carlsberg Sverige AB","104854","PET","22204","","","","12x80 cl"
"Apelsinjuice EKO","Arla Foods AB","211400","Juice drickfärdig","69194","","","","6x85 cl"
"Kokosvatten Naturell","Biofood-biolivs AB","115838","Drickfärdiga drycker, övr smak","12300","","","","12x33 cl"
"Nocco Focus Melon BRK","Vitamin Well AB","119666","Burkar, läsk odyl","6180-P","","","","24x33 cl"
"Carlsberg 3,5% EG","Carlsberg Sverige AB","110901","Folköl","22000","","","","24x33 cl"
"Havredryck KRAV","Oatly AB","207323","Havre-, risdryck odyl","61610","","","","6x1 l"
"Tranbärsjuice ENGL","Saturnus AB","117740","Juice drickfärdig: övriga smak","7754","","","","24x20 cl"
"Cider päron brk 2,25% BRK","Åbro Bryggeri AB","104844","Cider alkoholhaltig","4010","","","","6x4x33 cl"
"Fever-Tree Mediterranien Tonic","Galatea AB","120128","Engångsförp, drinkvatten","11010-04","","","","24x20 cl"
"Apelsin soda EKO","Matkompaniet AB","104783","Engångsförp, läsk odyl","31031","","","","12x25 cl"
"Monin Hasselnöt","Barkonsult AB","779754","Drinkbaser","M16","","","","6x700 ml"
"Aloe Vera Jordgubb PET","Vitamin Well AB","117476","Drickfärdiga drycker, övr smak","7090","","","","20x50 cl"
"Monin Persika","Barkonsult AB","762100","Drinkbaser","M22","","","","6x700 ml"
"Lättöl 33cl 2,1% returglas EKO","Spendrups Bryggeri AB","115475","Lättöl","1181800","","","","20x33 cl"
"Juice Tropisk","Skånemejerier Storhushåll AB","205006","Juice drickfärdig","56142","","","","6x1 l"
"Miguel Torres Natureo vit 37,5","Wine & Spirits Collective","105132","Alkoholfritt alt","191202","","","","24x37,5 cl"
"Smil Apelsin tetra BRIK","Spendrups Bryggeri AB","118667","Drickfärdiga drycker, övr smak","2345250","","","","27x20 cl"
"Bonaqua Silver Stilla Nautrell PET","Coca-cola European Partners Pl","776003","PET","1635","","","","24x50 cl"
"Bonaqua Silver Mango/Acai PET","Coca-cola European Partners Pl","118944","PET","1355","","","","24x50 cl"
"Juice Äpple Acerola PET","Coca-cola European Partners Pl","101638","Juice drickfärdig: övriga smak","6021","","","","12x33 cl"
"Vitamin Well +002 Sockerfri PET","Vitamin Well AB","115612","Sportdrycker","1120","","","","12x50 cl"
"Apelsinjuice med sugrör EKO","Kiviks Musteri AB","113291","Drickfärdiga drycker, citrus","71059","","","","24x25 cl"
"Loka Crush Päron BRK","Spendrups Bryggeri AB","115525","Burkar, läsk odyl","1219121","","","","24x33 cl"
"Coca-Cola zero slim 25cl BRK","Coca-cola European Partners Pl","111839","Burkar, läsk odyl","2824","","","","24x25 cl"
"Pepsi 33cl 20st REGL","Carlsberg Sverige AB","107693","Returglas, läsk odyl","21946","","","","20x33 cl"
"Snapple Lemonade ENGL","Hemberga Dryckesgrossisten AB","116691","Drickfärdiga drycker, övr smak","1408","","","","12x47,3 cl"
"Julmust Premium glasflaska 1l","Nyckelbryggerier Aktiebolaget","114870","Engångsförp, läsk odyl","636","","","","6x1 l"
"Loka Crush Hallon PET","Spendrups Bryggeri AB","110857","PET, läsk odyl","1219240","","","","24x50 cl"
"Loka Smultron Lime PET","Spendrups Bryggeri AB","109531","PET","1218640","","","","24x50 cl"
"Bloody Mary Mix","Barkonsult AB","109007","Drinkbaser","11-24","","","","1x24x15 cl"
"Legero","Henkell & Co Sverige AB","107767","Alkoholfritt alt","193401","","","","6x75 cl"
"Chokladmjölk KRAV BRIK","Kalasföretaget Säljprofilen AB","706144","Chokladdryck","227225","","","","18x25 cl"
"Bonaqua Silver Hallon Björnbär PET","Coca-cola European Partners Pl","114447","PET","1325","","","","24x50 cl"
"Fruktdryck nypon","Proviva AB","200065","Fruktdryck","578630","","","","6x1 l"
"Loka Crush Hallon BRK","Spendrups Bryggeri AB","115526","Burkar, läsk odyl","1219221","","","","24x33 cl"
"Monin Kanel","Barkonsult AB","747809","Drinkbaser","M32","","","","6x700 ml"
"Kombucha Blåbär Mint Lemonad","Humm Europe AB","209453","Fruktdryck","1005","","","","12x414 ml"
